ParticipantID,SessionDate,Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc,Coh,Run,DegPSec,Gender,Race,Ethnicity,Language,Setting,State,SpeedOrder,AgeYears,Age,SubID,Speed
1,Oct-14,5,12,radial,0.1,0,R,2.1351,FALSE,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-Feb,21.86447639,21.86447639,1,2
1,Oct-14,5,12,radial,0,0.1,R,1.4177,TRUE,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-Feb,21.86447639,21.86447639,1,8
1,Oct-14,5,13,linear,0,0.15,R,1.4231,TRUE,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-Feb,21.86447639,21.86447639,1,2
1,Oct-14,5,13,radial,0,0.05,L,2.7525,FALSE,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-Feb,21.86447639,21.86447639,1,8
1,Oct-14,5,14,linear,0,0.1,R,1.1176,TRUE,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-Feb,21.86447639,21.86447639,1,2
1,Oct-14,5,14,linear,0.1,0,R,2.0019,FALSE,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-Feb,21.86447639,21.86447639,1,8
1,Oct-14,5,15,linear,0,0.05,R,3.737,TRUE,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-Feb,21.86447639,21.86447639,1,2
1,Oct-14,5,15,radial,0.2,0,L,1.468,TRUE,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-Feb,21.86447639,21.86447639,1,8
1,Oct-14,5,16,linear,0.15,0,L,1.718,TRUE,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-Feb,21.86447639,21.86447639,1,2
1,Oct-14,5,16,linear,0,0.05,R,3.2529,TRUE,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-Feb,21.86447639,21.86447639,1,8
1,Oct-14,1,1,linear,0.1,0,R,2.6154,FALSE,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,1,linear,0.1,0,L,1.1177,TRUE,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,1,radial,0.15,0,L,1.8853,TRUE,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,1,radial,0.15,0,L,1.2344,TRUE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,2,linear,0.2,0,L,1.7685,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,2,linear,0.2,0,L,0.88429,TRUE,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,2,radial,0.1,0,R,3.1692,FALSE,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,2,radial,0.1,0,L,1.6085,TRUE,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,3,radial,0.2,0,L,0.98448,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,3,radial,0.2,0,L,1.0009,TRUE,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,3,radial,0,0.15,R,1.1596,TRUE,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,3,radial,0,0.15,R,0.86817,TRUE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,4,linear,0.05,0,L,3.286,TRUE,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,4,linear,0.05,0,R,1.2698,FALSE,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,4,radial,0,0.2,R,1.3678,TRUE,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,4,radial,0,0.2,R,1.101,TRUE,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,5,linear,0,0.2,L,1.8017,FALSE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,5,linear,0,0.2,L,0.81755,FALSE,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,5,radial,0.05,0,L,1.9517,TRUE,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,5,radial,0.05,0,R,2.8022,FALSE,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,6,radial,0,0.05,R,3.6066,TRUE,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,6,radial,0,0.05,R,2.5084,TRUE,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,6,linear,0.2,0,L,1.0009,TRUE,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,6,linear,0.2,0,L,0.90075,TRUE,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,7,radial,0,0.2,R,0.85086,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,7,radial,0,0.2,R,1.1067,TRUE,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,7,linear,0,0.1,L,1.401,FALSE,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,7,linear,0,0.1,R,1.2679,TRUE,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,8,linear,0,0.15,R,0.96781,TRUE,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,8,linear,0,0.15,R,0.90144,TRUE,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,8,linear,0.15,0,L,1.4181,TRUE,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,8,linear,0.15,0,L,1.3845,TRUE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,9,radial,0,0.15,R,1.9354,TRUE,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,9,radial,0,0.15,R,1.4724,TRUE,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,9,radial,0,0.1,R,2.36,TRUE,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,9,radial,0,0.1,R,1.301,TRUE,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,10,linear,0,0.1,R,1.8356,TRUE,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,10,linear,0,0.1,L,1.6684,FALSE,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,10,linear,0.05,0,L,3.4696,TRUE,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,10,linear,0.05,0,L,1.4179,TRUE,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,11,radial,0.05,0,L,3.3196,TRUE,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,11,radial,0.05,0,R,2.0541,FALSE,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,11,radial,0,0.05,L,1.8183,FALSE,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,11,radial,0,0.05,R,1.0509,TRUE,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,12,linear,0,0.05,L,1.8183,FALSE,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,12,linear,0,0.05,R,1.7856,TRUE,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,12,radial,0.2,0,L,1.0844,TRUE,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,12,radial,0.2,0,L,1.0512,TRUE,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,13,radial,0.15,0,L,1.6016,TRUE,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,13,radial,0.15,0,R,1.9683,FALSE,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,13,linear,0,0.15,L,1.8519,FALSE,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,13,linear,0,0.15,R,2.1683,TRUE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,14,linear,0.15,0,L,2.2872,TRUE,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,14,linear,0.15,0,L,0.71756,TRUE,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,14,linear,0,0.2,R,1.9517,TRUE,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,14,linear,0,0.2,R,1.9518,TRUE,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,15,radial,0,0.1,L,1.4352,FALSE,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,15,radial,0,0.1,R,1.3011,TRUE,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,15,linear,0.1,0,R,2.7022,FALSE,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,15,linear,0.1,0,R,1.8684,FALSE,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,16,radial,0.1,0,L,2.7359,TRUE,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,16,radial,0.1,0,L,1.2845,TRUE,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,1,16,linear,0,0.05,L,2.3352,FALSE,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,1,16,linear,0,0.05,R,2.7358,TRUE,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,1,radial,0.2,0,L,1.6012,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,1,radial,0.2,0,L,1.051,TRUE,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,1,linear,0.2,0,L,0.98428,TRUE,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,1,linear,0.2,0,L,0.96776,TRUE,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,2,linear,0.1,0,L,2.0765,TRUE,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,2,linear,0.1,0,L,0.96758,TRUE,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,2,radial,0.15,0,L,1.9685,TRUE,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,2,radial,0.15,0,L,1.0176,TRUE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,3,linear,0.2,0,L,1.4865,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,3,linear,0.2,0,L,0.75052,TRUE,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,3,linear,0,0.1,R,2.8691,TRUE,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,3,linear,0,0.1,L,1.3349,FALSE,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,4,linear,0.05,0,L,1.7847,TRUE,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,4,linear,0.05,0,R,1.9851,FALSE,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,4,radial,0.1,0,L,1.7852,TRUE,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,4,radial,0.1,0,L,1.4203,TRUE,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,5,linear,0,0.2,R,1.1513,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,5,linear,0,0.2,L,0.98434,FALSE,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,5,radial,0,0.15,R,1.5511,TRUE,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,5,radial,0,0.15,R,1.055,TRUE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,6,radial,0,0.05,L,2.0548,FALSE,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,6,radial,0,0.05,L,1.3678,FALSE,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,6,linear,0.15,0,R,2.9524,FALSE,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,6,linear,0.15,0,L,1.0514,TRUE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,7,radial,0,0.2,R,1.1178,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,7,radial,0,0.2,R,0.9176,TRUE,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,7,radial,0,0.2,R,1.0009,TRUE,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,7,radial,0,0.2,R,0.98444,TRUE,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,8,linear,0,0.15,R,1.2384,TRUE,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,8,linear,0,0.15,R,1.5897,TRUE,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,8,radial,0.05,0,R,1.9518,FALSE,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,8,radial,0.05,0,R,3.6706,FALSE,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,9,linear,0,0.1,L,1.4512,FALSE,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,9,linear,0,0.1,L,0.8025,FALSE,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,9,radial,0,0.1,L,3.1239,FALSE,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,9,radial,0,0.1,R,2.1683,TRUE,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,10,radial,0,0.15,R,1.0679,TRUE,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,10,radial,0,0.15,L,2.569,FALSE,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,10,linear,0.05,0,L,1.2513,TRUE,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,10,linear,0.05,0,L,1.3012,TRUE,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,11,radial,0.05,0,R,2.669,FALSE,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,11,radial,0.05,0,L,1.537,TRUE,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,11,radial,0,0.05,R,3.1886,TRUE,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,11,radial,0,0.05,R,2.2184,TRUE,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,12,radial,0.15,0,L,1.7683,TRUE,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,12,radial,0.15,0,R,1.7183,FALSE,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,12,linear,0,0.15,L,1.5347,FALSE,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,12,linear,0,0.15,R,1.552,TRUE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,13,linear,0,0.05,R,2.3185,TRUE,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,13,linear,0,0.05,R,1.5012,TRUE,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,13,linear,0,0.2,R,1.9019,TRUE,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,13,linear,0,0.2,R,1.1844,TRUE,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,14,radial,0,0.1,R,1.9682,TRUE,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,14,radial,0,0.1,R,0.951,TRUE,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,14,linear,0.1,0,L,2.1375,TRUE,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,14,linear,0.1,0,L,1.051,TRUE,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,15,radial,0.1,0,R,1.9018,FALSE,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,15,radial,0.1,0,L,3.3028,TRUE,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,15,radial,0.2,0,L,0.78431,TRUE,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,15,radial,0.2,0,L,0.88425,TRUE,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,16,linear,0.15,0,L,0.83439,TRUE,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,16,linear,0.15,0,L,2.3018,TRUE,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,2,16,linear,0,0.05,R,2.102,TRUE,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,2,16,linear,0,0.05,R,1.578,TRUE,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,3,1,radial,0.2,0,L,1.8017,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,3,1,radial,0.2,0,L,2.29,TRUE,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,3,1,radial,0.15,0,L,1.2676,TRUE,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,3,1,radial,0.15,0,L,1.3183,TRUE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,3,2,radial,0,0.05,L,2.6356,FALSE,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,3,2,radial,0,0.05,L,2.569,FALSE,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,3,2,radial,0.1,0,L,1.9538,TRUE,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,3,2,radial,0.1,0,R,1.735,FALSE,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,3,3,radial,0,0.2,R,1.2679,TRUE,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,3,3,radial,0,0.2,L,0.9676,FALSE,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,3,3,radial,0,0.15,R,1.3098,TRUE,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,3,3,radial,0,0.15,R,1.1677,TRUE,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
1,Oct-14,3,4,radial,0,0.15,R,1.8519,TRUE,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,3,4,radial,0,0.15,R,1.3752,TRUE,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,2
1,Oct-14,3,4,radial,0,0.2,R,0.9845,TRUE,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415,21.90554415,1,8
